first_name,last_name,email,password,group,education,skills
c909 first name,c909 last name,c909@email.com,password,0,['secondary'],"['Engineering - Hardware', 'Data Entry & Word Processing', 'Printing & Publishing Services', 'Brokerage', 'Client Services', 'Analysts', 'Management', 'Systems Accounting & IT Audit']"
c910 first name,c910 last name,c910@email.com,password,0,['MBA'],"['Generalists - Law Firm', 'All CEO & General Management', 'Criminal & Civil Law', 'Oil & Gas - Exploration & Geoscience', 'Body Corporate & Facilities Management', 'Teaching - Early Childhood', 'Butchers', 'Assessment']"
c911 first name,c911 last name,c911@email.com,password,0,['none'],['Pattern Makers & Garment Technicians']
c912 first name,c912 last name,c912@email.com,password,0,['PhD'],['Stockbroking & Trading']
c913 first name,c913 last name,c913@email.com,password,0,['none'],"['Analysis & Reporting', 'Aerospace Engineering', 'Underwriting', 'Chemical Engineering']"
c914 first name,c914 last name,c914@email.com,password,0,['apprenticeship'],"['All Advertising, Arts & Media', 'Assembly & Process Work', 'Plant & Machinery Operators ', 'Team Leaders', 'Veterinary Services & Animal Welfare', 'Other', 'Production, Planning & Scheduling', 'Industrial Relations & Employment Law', 'Indigenous & Multicultural Services', 'Audit - External']"
c915 first name,c915 last name,c915@email.com,password,0,['secondary'],"['Organisational Development', 'Aerospace Engineering', 'Team Leaders', 'All Hospitality & Tourism ']"
c916 first name,c916 last name,c916@email.com,password,0,['MBA'],['Chemical Engineering']
c917 first name,c917 last name,c917@email.com,password,0,['apprenticeship'],"['Pickers & Packers', 'All Hospitality & Tourism ', 'Fundraising', 'Travel Agents/Consultants']"
c918 first name,c918 last name,c918@email.com,password,0,['masters'],"['Quality Assurance & Control', 'Child Welfare, Youth & Family Services ', 'Clinical/Medical Research']"
c919 first name,c919 last name,c919@email.com,password,0,['MBA'],"['Teaching - Secondary', 'All Hospitality & Tourism ', 'Internal Communications', 'Credit', 'Generalists - Law Firm', 'Assistant Accountants', 'Customer Service - Customer Facing', 'All Design & Architecture', 'Event Management']"
c920 first name,c920 last name,c920@email.com,password,0,['none'],['Buying']
c921 first name,c921 last name,c921@email.com,password,0,['apprenticeship'],"['Policy', 'Bakers & Pastry Chefs']"
c922 first name,c922 last name,c922@email.com,password,0,['apprenticeship'],"['Clinical/Medical Research', 'Chemical Engineering', 'Other', 'Estimating', 'Generalists - In-house', 'Materials Handling Engineering', 'All Call Centre & Customer Service ', 'Tour Guides']"
c923 first name,c923 last name,c923@email.com,password,0,['masters'],"['Generalists - In-house', 'Consulting & Strategy', 'Government - State ', 'Stockbroking & Trading', 'Technicians ', 'Air Conditioning & Refrigeration']"
c924 first name,c924 last name,c924@email.com,password,0,['masters'],"['Food Technology & Safety', 'Payroll', 'Organisational Development', ""Workers' Compensation"", 'Commercial Sales, Leasing & Property Mgmt', 'Accounts Payable', 'Community Development', 'Other', 'Audit - External']"
c925 first name,c925 last name,c925@email.com,password,0,['none'],"['Records Management & Document Control', 'Pharmaceuticals & Medical Devices', 'General/Business Unit Manager', 'Training & Development', 'Quality Assurance & Control', 'Other', 'Supervisors', 'Event Management', 'Telecommunications']"
c926 first name,c926 last name,c926@email.com,password,0,['PhD'],"['Systems Accounting & IT Audit', 'Management', 'Funds Management', 'Other', 'Tax Law', 'Art Direction', 'Management - Agency', 'Body Corporate & Facilities Management']"
c927 first name,c927 last name,c927@email.com,password,0,['secondary'],"['Cleaning Services', 'Medical Imaging', 'Health, Safety & Environment', 'Mortgages', 'Insurance & Superannuation Law', 'Product Management & Development', 'Contracts Management']"
c928 first name,c928 last name,c928@email.com,password,0,['PhD'],"['Tailors & Dressmakers', 'Agency Account Management', 'Valuation', 'Emergency Services', 'Management', 'Management - Schools', 'Forensic Accounting & Investigation', 'Analysis & Reporting', 'Waiting Staff']"
c929 first name,c929 last name,c929@email.com,password,0,['none'],"['Business Services & Corporate Advisory', 'Marketing Communications', 'Accounts Receivable/Credit Control', 'Materials Sciences', 'All Consulting & Strategy', 'Forensic Accounting & Investigation', 'Surveying']"
c930 first name,c930 last name,c930@email.com,password,0,['MBA'],"['All CEO & General Management', 'Agronomy & Farm Services', 'Public Relations & Corporate Affairs', 'Electricians ', 'Purchasing, Procurement & Inventory', 'Management & Support', 'Residents & Registrars', 'Property Law', 'Recruitment - Agency']"
c931 first name,c931 last name,c931@email.com,password,0,['tertiary'],"['Agency Account Management', 'Air Conditioning & Refrigeration', 'Business/Systems Analysts', 'Pharmaceuticals & Medical Devices', 'Mining - Exploration & Geoscience', 'Credit', 'All Sales ', 'Aerospace Engineering', 'Other', 'All Education & Training ']"
c932 first name,c932 last name,c932@email.com,password,0,['secondary'],"['Fund Administration', 'Travel Agents/Consultants']"
c933 first name,c933 last name,c933@email.com,password,0,['none'],"['Bar & Beverage Staff', 'Cleaning Services', 'Biological & Biomedical Sciences', 'Fitters, Turners & Machinists', 'Nursing - Aged Care ', 'Office Management', 'COO & MD', 'Materials Sciences', 'Management', 'Analysis & Reporting']"
c934 first name,c934 last name,c934@email.com,password,0,['masters'],"['Settlements', 'Fundraising']"
c935 first name,c935 last name,c935@email.com,password,0,['none'],"['Food Technology & Safety', 'Community Services & Development', 'Testing & Quality Assurance', 'All Engineering ', 'Receptionists', 'Other', 'Assessment', 'Emergency Services', 'All Mining, Resources & Energy ']"
c936 first name,c936 last name,c936@email.com,password,0,['MBA'],"['Management', 'Fleet Management', 'Product Management & Development', 'Media Strategy, Planning & Buying', 'Fitness & Personal Training', 'All Advertising, Arts & Media']"
c937 first name,c937 last name,c937@email.com,password,0,['secondary'],"['Other', 'Gaming', 'Butchers', 'Industrial Engineering', 'Teaching Aides & Special Needs', 'Oil & Gas - Production & Refinement', 'Freight/Cargo Forwarding', 'Maintenance & Handyperson Services', 'Biological & Biomedical Sciences']"
c938 first name,c938 last name,c938@email.com,password,0,['apprenticeship'],"['Fishing & Aquaculture', 'Testing & Quality Assurance', 'Freight/Cargo Forwarding', 'Client Services', 'Product Management & Development', 'Building Services Engineering', 'Management', 'Industrial & Employee Relations', 'Public Transport & Taxi Services']"
c939 first name,c939 last name,c939@email.com,password,0,['tertiary'],"['Nursing - Management', 'Housing & Homelessness Services', 'All Sport & Recreation', 'Sales - Inbound', 'Teaching - Early Childhood']"
c940 first name,c940 last name,c940@email.com,password,0,['MBA'],"['Other', 'All Legal ', 'All Trades & Services ', 'Journalism & Writing']"
c941 first name,c941 last name,c941@email.com,password,0,['apprenticeship'],"['Settlements', 'All Design & Architecture', 'Mining - Operations', 'Cost Accounting', 'Customer Service - Customer Facing']"
c942 first name,c942 last name,c942@email.com,password,0,['MBA'],"['Environment & Sustainability Consulting', 'New Business Development', 'Management', 'Board Appointments', 'Client Services', 'Inventory & Fixed Assets', 'Compliance & Risk', 'Engineering Drafting']"
c943 first name,c943 last name,c943@email.com,password,0,['MBA'],"['Road Transport ', 'Training & Development', 'Testing & Quality Assurance', 'All Hospitality & Tourism ', 'Retail Assistants ', 'Health, Safety & Environment', 'All Information & Communication Technology ', 'All Farming, Animals & Conservation ']"
c944 first name,c944 last name,c944@email.com,password,0,['tertiary'],"['Database Development & Administration', 'Corporate Development', 'Board Appointments', 'Mining - Operations', 'Market Research & Analysis', 'All Legal ', 'Civil/Structural Engineering', 'Reservations', 'Pattern Makers & Garment Technicians']"
c945 first name,c945 last name,c945@email.com,password,0,['apprenticeship'],"['Compliance & Risk', 'Sales Coordinators', 'Teaching - Early Childhood', 'Other', 'Other', 'All Administration & Office Support ', 'Stockbroking & Trading', 'Reservations', 'Strategy & Planning', 'Board Appointments']"
c946 first name,c946 last name,c946@email.com,password,0,['PhD'],"['All Design & Architecture', 'Property Law', 'Claims', 'Management & Change Consulting', 'Biotechnology & Genetics', 'Labourers ', 'Management ', 'All Healthcare & Medical ', 'Landscape Architecture', 'Freight/Cargo Forwarding']"
c947 first name,c947 last name,c947@email.com,password,0,['tertiary'],"['Rail & Maritime Transport', 'Retail Assistants ', 'Tax Law', 'Mining - Operations', 'Records Management & Document Control', 'Teaching - Early Childhood', 'Policy, Planning & Regulation', 'Fashion & Textile Design', 'Hair & Beauty Services ']"
c948 first name,c948 last name,c948@email.com,password,0,['none'],['Floristry']
c949 first name,c949 last name,c949@email.com,password,0,['secondary'],"['Environment & Sustainability Consulting', 'Programming & Production', 'Retail & Property Development', 'COO & MD', 'Waiting Staff']"
c950 first name,c950 last name,c950@email.com,password,0,['MBA'],"['Web Development & Production', 'Assembly & Process Work', 'Engineering Drafting']"
c951 first name,c951 last name,c951@email.com,password,0,['PhD'],"['All Healthcare & Medical ', 'Management', 'Records Management & Document Control', 'Management - Agency', 'Teaching - Tertiary', 'Payroll', 'Strategy & Planning', 'Farm Labour', 'Audit - Internal']"
c952 first name,c952 last name,c952@email.com,password,0,['none'],"['All Government & Defence ', 'Remuneration & Benefits', 'Engineering Drafting']"
c953 first name,c953 last name,c953@email.com,password,0,['none'],"['Generalists - In-house', 'Dental ', 'Architects', 'Mechanical Engineering', 'Environmental Services']"
c954 first name,c954 last name,c954@email.com,password,0,['apprenticeship'],"['Stockbroking & Trading', 'Community Services & Development', 'Customer Service - Call Centre', 'Policy, Planning & Regulation', 'Electricians ', 'Research & Fellowships']"
c955 first name,c955 last name,c955@email.com,password,0,['none'],['Engineering - Software']
c956 first name,c956 last name,c956@email.com,password,0,['masters'],"['Marketing Assistants/Coordinators', 'Reservations', 'All Retail & Consumer Products ', 'Childcare & Outside School Hours Care ', 'Account & Relationship Management']"
c957 first name,c957 last name,c957@email.com,password,0,['apprenticeship'],"['Fund Administration', 'Production, Planning & Scheduling', 'Assembly & Process Work', 'Government - Federal ', 'Urban Design & Planning', 'Tax Law', 'All Science & Technology']"
c958 first name,c958 last name,c958@email.com,password,0,['tertiary'],"['Settlements', 'All Advertising, Arts & Media', 'Other', 'Credit']"
c959 first name,c959 last name,c959@email.com,password,0,['secondary'],"['Treasury', 'Nursing - Educators & Facilitators', 'Environmental Services', 'Photography', 'Consultants', 'Merchandisers', 'Foreperson/Supervisors', 'Food Technology & Safety', 'Mining - Exploration & Geoscience', 'Management']"
c960 first name,c960 last name,c960@email.com,password,0,['tertiary'],"['Settlements', 'Banking & Finance Law', 'Management ']"
c961 first name,c961 last name,c961@email.com,password,0,['secondary'],"['Treasury', 'Other', 'Quality Assurance & Control', 'Management', 'Financial Accounting & Reporting', 'Sales - Inbound', 'Oil & Gas - Operations', 'All Community Services & Development ', 'All CEO & General Management']"
c962 first name,c962 last name,c962@email.com,password,0,['masters'],"['General Practitioners', 'Digital & Search Marketing', 'Indigenous & Multicultural Services', 'Management - Schools', 'Collections', 'Health, Safety & Environment']"
c963 first name,c963 last name,c963@email.com,password,0,['tertiary'],"['Government - State ', 'All Science & Technology', 'Maintenance & Handyperson Services', 'Nursing - Theatre & Recovery', 'Pharmacy', 'Bookkeeping & Small Practice Accounting', 'Psychology, Counselling & Social Work ', 'Organisational Development', 'Other']"
c964 first name,c964 last name,c964@email.com,password,0,['apprenticeship'],"['Foreperson/Supervisors', 'Horticulture', 'Retail Assistants ', 'Other']"
c965 first name,c965 last name,c965@email.com,password,0,['masters'],"['All Real Estate & Property ', 'Stockbroking & Trading', 'Quality Assurance & Control', 'Teaching - Early Childhood', 'Tailors & Dressmakers', 'Teaching Aides & Special Needs', 'Laboratory & Technical Services']"
c966 first name,c966 last name,c966@email.com,password,0,['PhD'],"['Nursing - Management', 'All Real Estate & Property ', 'Farm Management', 'PA, EA & Secretarial', 'Analysis & Reporting', 'Funds Management']"
c967 first name,c967 last name,c967@email.com,password,0,['secondary'],['Customer Service - Customer Facing']
c968 first name,c968 last name,c968@email.com,password,0,['none'],"['Legal Secretaries', 'Management - Vocational']"
c969 first name,c969 last name,c969@email.com,password,0,['apprenticeship'],"['Compliance & Risk', 'Health, Safety & Environment', 'Other', 'Freight/Cargo Forwarding', 'Accounts Officers/Clerks', 'All Marketing & Communications ', 'Tutoring', 'Systems Accounting & IT Audit', 'Power Generation & Distribution', 'Direct Marketing & CRM']"
