first_name,last_name,email,password,education,latitude,longitude,skills,description
c862 first name,c862 last name,c862@email.com,password,postgraduate,-33.844756440380834,151.44649126195864,"['Student Services', 'Bakers & Pastry Chefs', 'Pattern Makers & Garment Technicians', 'Waiting Staff']","To be a part of a team which applies statistical knowledge and data driven decisions in reaching discrete conclusions based on research, analysis and statistical modeling"
c863 first name,c863 last name,c863@email.com,password,secondary,-33.93341793388411,150.96113155036508,"['Civil/Structural Engineering', 'Management', 'Bar & Beverage Staff', 'All CEO & General Management', 'Other', 'Health, Safety & Environment']",To work with full determination and dedication to achieve organizational goal as well as personal goals
c864 first name,c864 last name,c864@email.com,password,tertiary,-34.077483509737526,151.06502258476536,"['Event Management', 'Analysis & Reporting', 'Management - Area/Multi-site', 'Database Development & Administration', 'Warehousing, Storage & Distribution ']","To work for an organization where, I can contribute to the success through the knowledge acquired by me throughout my academic life and experience to achieve professional success for self, I can expand upon my education and contribute to accumulate knowledge and to become successful person in future"
c865 first name,c865 last name,c865@email.com,password,none,-33.72014420087218,151.04774733877787,"['Import/Export & Customs', 'Generalists - In-house', 'Planning', 'Management - Department/Assistant', 'Account & Relationship Management']",To work in an organization where my abilities can be utilized for the progress of organization in the best possible way
c866 first name,c866 last name,c866@email.com,password,none,-33.922090931426744,151.14725408632364,"['Project Management', 'Teaching Aides & Special Needs', 'Management - Vocational', 'Management - Universities']","To work in a competitive environment that effectively utilizes my analytical, interpersonal, leadership and organizational skills to conceive and achieve solutions"
c867 first name,c867 last name,c867@email.com,password,masters,-33.873562023838346,151.18339743408131,"[""Workers' Compensation"", 'Banking & Finance Law', 'Management & Support', 'Management', 'Actuarial', 'Natural Therapies & Alternative Medicine', 'Event Management', 'Housing & Homelessness Services', 'Sales']",To secure a challenging position where I can effectively contribute my skills as software professional for growth of organization and myself
c868 first name,c868 last name,c868@email.com,password,tertiary,-33.98298949807739,150.96792901189394,"['Business Services & Corporate Advisory', 'Other', 'Collections', 'All Trades & Services ']","To become a contributing SAP Technical Consultant, in an organization for its success, by applying the best business practices, through innovation solutions and constantly updating my skill"
c869 first name,c869 last name,c869@email.com,password,secondary,-33.71064519525985,151.25127396096292,"['Management Accounting & Budgeting', 'Planning', ""Workers' Compensation"", 'All Real Estate & Property ', 'Management']",To work in an organization where I can apply my knowledge and enhance my learning in IT field
c870 first name,c870 last name,c870@email.com,password,PhD,-34.00617064630212,151.4621033777856,"['Teaching - Tertiary', 'Army']",To work in professional and challenging environment which would help me to attain excellence and give me opportunity to enhance my Skills for the growth of the Organization
c871 first name,c871 last name,c871@email.com,password,postgraduate,-33.7268759490566,151.26645468646043,"['Contracts Management', 'Planning', 'Teaching - Primary', 'Management', 'Health, Safety & Environment', 'Client & Sales Administration']","To survive in compitative and fast changing professional environments with the academically acquired knowledge, skills and confidence"
c872 first name,c872 last name,c872@email.com,password,postgraduate,-33.67945261356712,151.23107122315557,"['Tour Guides', 'Aviation Services', 'Photography', 'Estimating', 'Sales - Outbound', 'Litigation & Dispute Resolution', 'Foreperson/Supervisors', 'Optical']",To secure a challenging position in your organization where I can enhance my technical and management skills and contribute to the growth of your organization
c873 first name,c873 last name,c873@email.com,password,tertiary,-33.70584788604033,151.35031491543134,"['Nursing - Educators & Facilitators', 'Financial Accounting & Reporting', 'Nursing - A&E, Critical Care & ICU', 'Analysis & Reporting', 'General Practitioners', 'Management - Universities', 'Engineering - Hardware', 'Data Entry & Word Processing']",To work as a PHP developer and provide valuable support to the web development projects using my technical competence
c874 first name,c874 last name,c874@email.com,password,tertiary,-34.02753067143648,151.221594470379,"['Conservation, Parks & Wildlife', 'Marketing Assistants/Coordinators', 'Accounts Payable', 'Records Management & Document Control', 'Assembly & Process Work', 'Environment & Sustainability Consulting', 'Marketing Communications']",To secure a challenging job position where I can effectively contribute my skills as a professional
c875 first name,c875 last name,c875@email.com,password,tertiary,-33.90848734407661,150.87214586344325,"['All Administration & Office Support ', 'Emergency Services', 'Business Services & Corporate Advisory', 'All Advertising, Arts & Media', 'Industrial Engineering', 'Labourers ', 'Surveying', 'Natural Resources & Water', 'Consulting & Generalist HR']",To succeed in an environment of growth and excellence and earn a job which provides me job satisfaction and self development and help me achieve personal as well as organizational goals
c876 first name,c876 last name,c876@email.com,password,secondary,-33.98309556550154,150.97112014865118,"['Import/Export & Customs', 'Security Services', 'Oil & Gas - Operations', 'Other']","To work in learning and challenging environment utilizing my skills and knowledge, contribute positively to my personal growth as well as growth of the organization"
c877 first name,c877 last name,c877@email.com,password,postgraduate,-34.105489086761686,151.13523825207358,"['Law Clerks & Paralegals', 'Housekeeping', 'Childcare & Outside School Hours Care ', 'Marketing Communications', 'Building Trades', 'Environmental Engineering', 'Other', 'Management']","To obtain a challenging position in an organization that will enable me to utilize the skills and knowledge that I possess and provide me with an opportunity for professional growth in Data analysis, Data science, Software developer"
c878 first name,c878 last name,c878@email.com,password,postgraduate,-33.753307025216046,150.9682537694522,"['Company Secretaries', 'Legal Secretaries', 'Fundraising', 'Agency Account Management', 'Law Clerks & Paralegals', 'Management', 'Modelling & Simulation', 'Nursing - High Acuity', 'Horticulture']","To frame a career that allows me to be compatible in any competitive environment and also boosts up my capacities, knowledge and energy to their positive full and a drive for self improvement with sincerity, dedication and smart work"
c879 first name,c879 last name,c879@email.com,password,PhD,-33.85959867715462,151.36235061958823,['Actuarial'],"To pursue a highly rewarding career, seeking for a job in challenging and healthy work environment where I can utilize my skills and knowledge efficiently for organizational growth"
